X_REF,Y_REF,elevation,yield,ECs,ECd
874845.246,6550004.78,124.453882,10.4523831,10.0962089,10.4803283
874855.246,6550004.78,124.430455,6.19988039,9.77325917,11.4712052
874865.246,6550004.78,124.436256,3.85742553,9.94122249,12.1046539
874875.246,6550004.78,124.453212,3.99722352,9.24608298,11.4021279
874885.246,6550004.78,124.373795,4.33104997,8.74428199,10.5963542
874895.246,6550004.78,124.301316,3.69285547,9.05321551,10.5845988
874905.246,6550004.78,124.267202,4.25749092,9.07197508,10.6376543
874915.246,6550004.78,124.211471,5.70475479,9.2860196,10.6830674
874925.246,6550004.78,124.173358,10.7730754,10.6398885,10.0701943
874935.246,6550004.78,124.156866,12.4609531,11.6192128,10.8546114
874945.246,6550004.78,124.13837,12.0019604,11.2916103,11.6402626
874955.246,6550004.78,124.120544,11.654822,11.9243199,11.9351759
874965.246,6550004.78,124.093139,11.0374055,12.3746497,11.5416242
874975.246,6550004.78,124.071974,10.7921606,12.3699482,10.9872993
874985.246,6550004.78,124.063063,10.7123791,13.3320379,10.9143671
874995.246,6550004.78,124.036778,11.1084935,13.8658641,11.1821639
874375.246,6549994.78,127.349194,2.71472321,7.21657165,6.74397828
874385.246,6549994.78,127.384857,2.28660915,6.70363556,6.57056614
874395.246,6549994.78,127.377182,2.25904013,6.06339576,6.48907504
874405.246,6549994.78,127.384179,3.15352224,5.84168919,6.13266866
874415.246,6549994.78,127.393209,3.26278133,5.47170353,5.90199247
874425.246,6549994.78,127.326625,3.52094704,4.96250176,5.52929323
874435.246,6549994.78,127.239302,3.7118485,5.41341428,5.80082414
874445.246,6549994.78,127.17727,3.81793614,6.02597927,6.27930936
874455.246,6549994.78,127.073089,3.77424363,6.18582262,7.00314966
874465.246,6549994.78,126.953401,3.77360206,6.58036359,7.26101771
874475.246,6549994.78,126.814625,3.74431991,7.3500712,7.6092149
874485.246,6549994.78,126.739187,3.70039659,7.56672239,7.70777839
874495.246,6549994.78,126.669398,3.68968098,7.68069471,7.6747061
874505.246,6549994.78,126.56295,3.68595629,8.12763514,8.01023421
874515.246,6549994.78,126.485787,3.6917847,7.92284216,7.85884776
874525.246,6549994.78,126.430459,3.61607795,7.64796806,7.64819751
874535.246,6549994.78,126.364128,3.68168306,7.59067105,7.5439808
874545.246,6549994.78,126.280507,3.79570438,8.11967395,8.18947669
874555.246,6549994.78,126.165911,3.88063966,8.07158605,8.38169365
874565.246,6549994.78,126.053163,3.55352476,7.73062722,8.49892768
874575.246,6549994.78,125.934406,3.60744585,7.2485395,7.59530277
874585.246,6549994.78,125.842402,3.63166057,7.94903073,7.96000796
874595.246,6549994.78,125.772188,3.87757516,9.03332033,8.76205091
874605.246,6549994.78,125.728005,3.88689252,9.33275262,9.50473409
874615.246,6549994.78,125.69706,3.86105322,8.93735782,9.24497351
874625.246,6549994.78,125.677104,3.68599315,8.49153683,8.75058014
874635.246,6549994.78,125.669705,3.62313618,7.86781195,8.15181009
874645.246,6549994.78,125.670602,3.81217541,7.19488243,7.58058217
874655.246,6549994.78,125.6298,3.64486745,6.79841842,7.29099482
874665.246,6549994.78,125.536563,3.28425553,6.60931488,7.77613945
874675.246,6549994.78,125.456801,3.22363627,7.6361229,8.12154169
874685.246,6549994.78,125.376616,3.60520992,8.74157168,9.29373019
874695.246,6549994.78,125.318397,4.13042373,8.76976491,9.65494288
874705.246,6549994.78,125.274295,4.695901,9.84407745,9.9413219
874715.246,6549994.78,125.226619,6.82355093,10.4330641,10.2782499
874725.246,6549994.78,125.154563,8.15417446,10.0393262,9.80497588
874735.246,6549994.78,125.055687,8.09948112,8.95551909,9.37531339
874745.246,6549994.78,125.007605,7.65194604,8.69232107,8.25963172
874755.246,6549994.78,124.971382,7.10181226,7.92950014,7.5632425
874765.246,6549994.78,124.892694,6.88889021,7.46495946,7.73766529
874775.246,6549994.78,124.814925,7.30150141,7.71988911,8.21580715
874785.246,6549994.78,124.726011,8.44369492,8.57044794,8.71198793
874795.246,6549994.78,124.624179,8.87421606,9.15554769,8.96143168
874805.246,6549994.78,124.560108,9.72062581,8.95229568,9.02555502
874815.246,6549994.78,124.510783,10.1778114,10.029994,9.22364227
874825.246,6549994.78,124.474633,9.70023391,10.179949,9.24090662
874835.246,6549994.78,124.449866,8.87031226,10.3250192,9.84141991
874845.246,6549994.78,124.4695,8.24650934,10.9047666,10.5491997
874855.246,6549994.78,124.476641,5.58151363,12.0376592,12.2393969
874865.246,6549994.78,124.496724,4.08442108,10.5205449,12.8445552
874875.246,6549994.78,124.48579,4.40064007,8.88878171,11.7049286
874885.246,6549994.78,124.365097,4.02308894,8.18448264,10.3119148
874895.246,6549994.78,124.272776,3.99646412,8.42033825,10.5992156
874905.246,6549994.78,124.21526,7.49150716,10.4432935,10.6651349
874915.246,6549994.78,124.160655,9.51376788,11.5947221,10.6824264
874925.246,6549994.78,124.117647,11.5515543,11.8111027,11.3816226
874935.246,6549994.78,124.11943,11.9999202,12.0613967,11.4746471
874945.246,6549994.78,124.112077,12.0025605,11.954168,11.5011842
874955.246,6549994.78,124.104724,11.7713663,11.7584249,12.0934018
874965.246,6549994.78,124.056603,11.7839684,11.3680865,11.639215
874975.246,6549994.78,124.03611,11.7230853,10.8763423,11.0700139
874985.246,6549994.78,124.079549,11.2656695,10.8376914,10.6302106
874995.246,6549994.78,124.076653,11.4599689,10.7457465,10.3572836
875005.246,6549994.78,124.0223,11.2652188,10.08158,9.64182108
875015.246,6549994.78,124.008046,10.8766686,9.46442469,8.72672364
875025.246,6549994.78,124.011164,10.9908158,9.78783218,8.85515699
875035.246,6549994.78,124.017623,9.65166076,10.1860588,9.36453798
875045.246,6549994.78,124.041902,9.41684399,11.779727,10.1386008
874375.246,6549984.78,127.367476,2.75288651,7.27628187,7.15076969
874385.246,6549984.78,127.39366,2.05459757,6.77507204,6.79903031
874395.246,6549984.78,127.370862,2.64227424,5.89149626,6.19077326
874405.246,6549984.78,127.405173,4.00398454,5.69660282,5.80790546
874415.246,6549984.78,127.405173,3.82290269,5.50755067,5.80036009
874425.246,6549984.78,127.319629,3.68577199,4.9886234,5.65969498
874435.246,6549984.78,127.212006,3.67616467,5.39331379,5.80366724
874445.246,6549984.78,127.117958,3.74274762,5.88243034,6.25799596
874455.246,6549984.78,126.985628,3.69865781,6.39374392,6.86818583
874465.246,6549984.78,126.834896,3.69814003,6.90551246,7.48551635
874475.246,6549984.78,126.668722,3.65921996,7.53222136,7.9437861
874485.246,6549984.78,126.564075,3.63485783,7.59401168,7.8756837
874495.246,6549984.78,126.485337,3.61347531,7.54518793,8.03470272
874505.246,6549984.78,126.364353,3.55789828,7.65944862,7.66235977
874515.246,6549984.78,126.29197,3.59372763,7.54881049,7.79622779
874525.246,6549984.78,126.251741,3.46422866,7.56089826,7.46451157
874535.246,6549984.78,126.215788,3.32809477,7.44512905,7.83640356
874545.246,6549984.78,126.136035,3.05714049,7.47317543,8.14130104
874555.246,6549984.78,126.024199,3.47780031,7.44565023,8.02025326
874565.246,6549984.78,125.906577,3.07701509,7.65952522,7.93092758
874575.246,6549984.78,125.813686,3.28606237,7.65477779,7.44542686
874585.246,6549984.78,125.725763,3.61821207,8.19168815,8.11999875
874595.246,6549984.78,125.678673,3.86418194,9.45080573,9.80732936
874605.246,6549984.78,125.638542,4.09423546,10.4145097,10.3373133
874615.246,6549984.78,125.585642,4.11002865,10.0879334,9.77658264
874625.246,6549984.78,125.542613,3.84337159,9.12228207,8.89847577
874635.246,6549984.78,125.53589,3.6493169,8.72462947,8.26310149
874645.246,6549984.78,125.548215,3.66727911,7.74951298,7.61675176
874655.246,6549984.78,125.506985,3.27707088,6.90571963,7.24665512
874665.246,6549984.78,125.432608,3.3717436,6.86976569,8.39637445
874675.246,6549984.78,125.379751,3.62288257,8.53503963,8.97488391
874685.246,6549984.78,125.329592,3.86406601,9.1858109,9.89787413
874695.246,6549984.78,125.302949,4.60356038,9.31205689,9.79390252
874705.246,6549984.78,125.294218,5.01904662,9.67601362,9.4359796
874715.246,6549984.78,125.255268,5.79746063,10.160219,10.4995248
874725.246,6549984.78,125.191707,6.42534291,9.60381101,9.98635838
874735.246,6549984.78,125.088119,5.8488204,8.39494719,9.03910351
874745.246,6549984.78,125.017444,5.50529304,7.59659408,8.06126103
874755.246,6549984.78,124.94053,5.91830447,6.84898181,7.4680954
874765.246,6549984.78,124.838387,6.58444468,6.56419579,7.48162489
874775.246,6549984.78,124.769347,6.68054787,7.39718853,7.86600256
874785.246,6549984.78,124.703452,7.89500278,7.81652436,8.13218789
874795.246,6549984.78,124.619044,8.9895249,8.55460727,7.86710388
874805.246,6549984.78,124.58377,9.19408185,8.71442763,8.44149985
874815.246,6549984.78,124.539127,9.46915809,9.49333525,8.62116305
874825.246,6549984.78,124.479542,9.33135281,10.4693297,8.70310623
874835.246,6549984.78,124.443395,8.34673129,10.3097495,9.6930584
874845.246,6549984.78,124.46303,6.40135701,10.9334839,10.5889394
874855.246,6549984.78,124.465484,4.56518939,11.8054348,11.9474755
874865.246,6549984.78,124.443618,4.19515379,10.7459614,12.3933495
874875.246,6549984.78,124.440718,4.54546485,8.99123308,10.4901844
874885.246,6549984.78,124.385171,4.52130198,9.23434791,10.658418
874895.246,6549984.78,124.286377,6.28094219,9.03774774,8.44741097
874905.246,6549984.78,124.239112,9.63555594,10.4806427,10.7085234
874915.246,6549984.78,124.209242,11.7492569,11.609805,10.683281
874925.246,6549984.78,124.158426,12.8226098,10.9422342,11.6929956
874935.246,6549984.78,124.134805,12.6435854,11.4553859,11.6928787
874945.246,6549984.78,124.138147,12.8354388,12.3917385,11.5465882
874955.246,6549984.78,124.11787,12.2551959,12.8467389,11.8888383
874965.246,6549984.78,124.068633,12.2188519,12.0295966,11.5118852
874975.246,6549984.78,124.06195,11.6639163,11.2212578,11.2199114
874985.246,6549984.78,124.097818,11.3490042,10.5342305,10.6985691
874995.246,6549984.78,124.080217,11.3915289,10.4746704,10.2563805
875005.246,6549984.78,124.055935,11.4290687,9.49789315,9.51215068
875015.246,6549984.78,124.052148,11.2174433,8.97174326,8.68189654
875025.246,6549984.78,124.061727,10.8207978,8.60849925,8.16935534
875035.246,6549984.78,124.056381,11.3777535,8.47999619,7.80387184
875045.246,6549984.78,124.063732,10.9381863,9.49418969,7.99670834
875055.246,6549984.78,124.088683,10.9412495,11.000932,7.74176734
875065.246,6549984.78,124.108735,10.7961544,9.23139339,6.85535432
875075.246,6549984.78,124.115642,10.385286,12.430834,11.2644303
875085.246,6549984.78,124.156866,9.01274782,14.3264861,11.8417332
875095.246,6549984.78,124.123441,9.7224729,14.3010077,12.1062276
874375.246,6549974.78,127.306315,3.02862887,7.3345789,7.50275285
874385.246,6549974.78,127.317147,2.47784691,6.7305038,6.87553872
874395.246,6549974.78,127.272017,3.09652341,6.25674449,6.07110117
874405.246,6549974.78,127.278786,4.17310348,5.89273361,5.80337706
874415.246,6549974.78,127.288714,4.20338436,5.22769262,5.7088066
874425.246,6549974.78,127.224413,3.8542252,5.05698269,5.68954341
874435.246,6549974.78,127.137577,3.6708748,5.57755216,5.8894346
874445.246,6549974.78,127.04288,3.76290024,5.45787762,6.36109161
874455.246,6549974.78,126.92591,3.77820867,6.22728224,7.23058539
874465.246,6549974.78,126.800887,3.73112576,7.54126545,8.03912302
874475.246,6549974.78,126.651841,3.66181893,8.24428308,8.20808792
874485.246,6549974.78,126.512555,3.21009329,7.78594356,7.76564874
874495.246,6549974.78,126.387735,3.17310308,7.76060271,7.93846554
874505.246,6549974.78,126.20725,3.34973085,7.48357037,7.6045747
874515.246,6549974.78,126.086848,3.21256602,7.02686036,7.70693058
874525.246,6549974.78,126.032506,3.01355366,7.70330918,7.19373134
874535.246,6549974.78,125.980196,2.96417871,7.42319828,7.26326898
874545.246,6549974.78,125.898498,3.08194225,7.23629981,7.58801478
874555.246,6549974.78,125.815032,3.06715371,7.15985694,7.61028027
874565.246,6549974.78,125.728229,2.95456077,7.44937398,7.75974909
874575.246,6549974.78,125.679794,2.87479107,8.13698729,8.51100473
874585.246,6549974.78,125.621281,3.2342595,9.41260737,9.59949027
874595.246,6549974.78,125.589004,4.10530484,10.6461678,10.7553145
874605.246,6549974.78,125.560989,3.86035829,11.0949494,10.8314073
874615.246,6549974.78,125.52872,4.13484565,10.6761256,10.3239868
874625.246,6549974.78,125.492421,3.93641338,9.81684708,9.34779045
874635.246,6549974.78,125.485028,3.57977518,9.38206605,8.41217448
874645.246,6549974.78,125.488837,3.28655532,7.9421975,7.84314577
874655.246,6549974.78,125.434624,3.02460347,7.21202665,7.67631796
874665.246,6549974.78,125.363852,3.39726264,7.39548737,8.18751145
874675.246,6549974.78,125.312129,4.03481318,8.61194334,9.09932286
874685.246,6549974.78,125.28213,4.64369321,8.9695903,9.58481428
874695.246,6549974.78,125.290189,4.4941655,9.06626154,9.6768845
874705.246,6549974.78,125.292875,4.80948495,8.82889619,8.09494668
874715.246,6549974.78,125.260416,5.79120276,9.33779366,9.48982337
874725.246,6549974.78,125.216324,6.40334173,8.01752684,8.91646886
874735.246,6549974.78,125.129728,5.50562337,7.03966089,8.1481426
874745.246,6549974.78,125.068659,4.57789827,6.53622643,7.42104587
874755.246,6549974.78,124.998214,4.73063764,6.24636691,7.01036663
874765.246,6549974.78,124.876826,5.46874961,6.38626762,7.18596631
874775.246,6549974.78,124.786773,5.71766211,6.77053426,7.7533887
874785.246,6549974.78,124.715066,6.26012404,6.98133389,8.01287802
874795.246,6549974.78,124.651196,7.29019285,7.56997678,7.68876367
874805.246,6549974.78,124.612569,8.29339985,8.16796667,8.38823392
874815.246,6549974.78,124.544038,8.97030789,8.5778217,7.77217463
874825.246,6549974.78,124.475525,9.41938689,9.6709834,7.9647854
874835.246,6549974.78,124.476194,10.5138139,10.4897648,9.65301209
874845.246,6549974.78,124.483781,8.95328049,11.4930212,11.0353085
874855.246,6549974.78,124.436925,5.78952355,11.3429908,11.0765471
874865.246,6549974.78,124.343686,5.84887889,10.5750769,11.2268699
874875.246,6549974.78,124.345024,6.78687093,8.99096334,11.2249615
874885.246,6549974.78,124.349931,6.46588569,9.93575632,10.4135725
874895.246,6549974.78,124.314472,6.81482237,10.1197605,7.81308584
874905.246,6549974.78,124.294627,9.58452674,10.8694924,10.6766595
874915.246,6549974.78,124.295741,10.6777272,11.2903683,10.4528012
874925.246,6549974.78,124.275451,12.2439263,10.5469846,10.618099
874935.246,6549974.78,124.225737,13.1536594,11.5078568,11.145435
874945.246,6549974.78,124.218827,12.492769,11.6101533,11.5268604
874955.246,6549974.78,124.204561,12.3861635,12.0098843,11.4819932
874965.246,6549974.78,124.168455,12.2816957,11.5039448,11.1592639
874975.246,6549974.78,124.148621,12.1022332,11.0991663,10.9634827
874985.246,6549974.78,124.133914,11.9694791,10.7107724,10.9629346
874995.246,6549974.78,124.109849,11.3454865,10.3073785,10.3633962
875005.246,6549974.78,124.088683,10.9122935,9.41769155,9.55524291
875015.246,6549974.78,124.079994,11.0753288,8.63574513,9.00220908
875025.246,6549974.78,124.094253,10.6910827,8.61892184,8.37222768
875035.246,6549974.78,124.09403,10.8294579,8.18448264,7.80473031
875045.246,6549974.78,124.081331,9.93277604,8.25641109,7.40503371
875055.246,6549974.78,124.116979,10.6496817,9.23471729,7.50140248
875065.246,6549974.78,124.154638,11.4714346,8.90221391,7.30522613
875075.246,6549974.78,124.164889,11.0708995,9.74690696,7.8897149
875085.246,6549974.78,124.225068,11.3508201,10.8900551,8.5206276
875095.246,6549974.78,124.211248,11.3589957,11.110271,7.8506788
875105.246,6549974.78,124.214146,9.88560838,11.0037927,8.04974167
875115.246,6549974.78,124.244239,6.96445949,9.20364867,8.94585235
875125.246,6549974.78,124.348146,4.7982919,8.55546278,9.346108
875135.246,6549974.78,124.495385,3.41429148,7.28888074,8.87812157
875145.246,6549974.78,124.652536,2.78169374,6.95770724,9.3854442
874375.246,6549964.78,127.2384,2.90999103,7.72266877,7.31853375
874385.246,6549964.78,127.242686,1.96470086,6.3938718,6.71094651
874395.246,6549964.78,127.192382,2.99546656,5.79450468,6.23214141
874405.246,6549964.78,127.190803,4.07613812,5.55084407,6.18106137
874415.246,6549964.78,127.185615,4.04527689,5.48803353,5.88984688
874425.246,6549964.78,127.108713,3.8961933,5.34557973,5.60225951
874435.246,6549964.78,127.023494,3.76787055,5.50755067,5.81889278
874445.246,6549964.78,126.904506,3.83983732,5.36942056,6.12415018
874455.246,6549964.78,126.769359,4.09562774,6.30567486,7.16365267
874465.246,6549964.78,126.611555,3.87095017,7.52115713,7.95833653
874475.246,6549964.78,126.472966,3.78395591,8.27517443,7.87536868
874485.246,6549964.78,126.367051,3.64723738,7.98775704,7.86041968
874495.246,6549964.78,126.264775,3.51201519,7.78563213,7.92498162
874505.246,6549964.78,126.136933,3.57730599,7.51566869,7.95237002
874515.246,6549964.78,126.04014,3.54826943,6.94109817,7.73116838
874525.246,6549964.78,125.969646,3.06228081,7.69345525,7.55621195
874535.246,6549964.78,125.888624,2.84527579,8.09308505,7.9050358
874545.246,6549964.78,125.779365,2.9180337,7.74804071,7.84212623
874555.246,6549964.78,125.66836,2.85925185,7.85908353,7.93894186
874565.246,6549964.78,125.573315,2.96874706,7.66749527,8.21572499
874575.246,6549964.78,125.526255,3.26758114,8.67859804,9.13926531
874585.246,6549964.78,125.498695,3.67186607,10.3247095,10.5156014
874595.246,6549964.78,125.474722,4.18271267,11.1336271,11.5108492
874605.246,6549964.78,125.459937,3.96148914,11.3352802,11.4410756
874615.246,6549964.78,125.465089,4.11899829,10.5647184,10.8478836
874625.246,6549964.78,125.453888,3.95634255,9.85658737,9.95445311
874635.246,6549964.78,125.449632,3.39356164,9.34797741,8.73921178
874645.246,6549964.78,125.460609,2.70258845,7.82958886,7.96813131
874655.246,6549964.78,125.401027,2.72366936,7.76083553,8.052318
874665.246,6549964.78,125.347953,3.10436753,8.3550822,8.50436873
874675.246,6549964.78,125.306084,3.62444075,8.99267179,7.60944318
874685.246,6549964.78,125.286159,4.06742451,9.07152149,8.9495209
874695.246,6549964.78,125.303173,4.28161382,8.64576841,9.42334386
874705.246,6549964.78,125.301382,4.52247767,8.19095093,9.00851283
874715.246,6549964.78,125.295338,5.13505215,8.51526129,8.91843069
874725.246,6549964.78,125.243629,5.22790174,7.41066367,7.98440289
874735.246,6549964.78,125.159261,4.81497089,6.55579899,7.27315374
874745.246,6549964.78,125.096172,4.45452307,6.35708539,6.8614583
874755.246,6549964.78,125.002686,4.45947033,6.17087103,6.71195322
874765.246,6549964.78,124.880625,5.00446243,6.93339783,7.12514445
874775.246,6549964.78,124.785656,6.41827892,7.14247961,7.8177751
874785.246,6549964.78,124.709929,7.44468236,6.95172618,8.1655983
874795.246,6549964.78,124.664371,7.23282722,7.2130364,8.20669266
874805.246,6549964.78,124.632886,7.72251432,7.84895185,8.68980066
874815.246,6549964.78,124.572162,8.60376588,8.56470767,8.64533613
